"ADM1_NAME","ADM2_NAME","Year","Female_0-19_Population","Female_20-59_Population","Female_60+_Population","Male_0-19_Population","Male_20-59_Population","Male_60+_Population"
"AMARA","BAHIR DAR SPECIAL ZONE",2005,50023,52303,4072,43008,55048,3312
"AMARA","BAHIR DAR SPECIAL ZONE",2006,53581,55983,4383,46044,58848,3552
"AMARA","BAHIR DAR SPECIAL ZONE",2007,57231,60036,4719,49170,63041,3812
"AMARA","BAHIR DAR SPECIAL ZONE",2008,61116,64357,5087,52493,67495,4093
"AMARA","BAHIR DAR SPECIAL ZONE",2009,65249,68968,5482,56021,72235,4400
"AMARA","BAHIR DAR SPECIAL ZONE",2010,69602,73937,5909,59735,77300,4728
"AMARA","BAHIR DAR SPECIAL ZONE",2011,74193,79195,6370,63652,82668,5081
"AMARA","BAHIR DAR SPECIAL ZONE",2012,79097,84720,6866,67830,88298,5464
"AMARA","BAHIR DAR SPECIAL ZONE",2013,84246,90619,7401,72216,94297,5872
"AMARA","BAHIR DAR SPECIAL ZONE",2014,89653,96900,7973,76825,100670,6310
"AMARA","BAHIR DAR SPECIAL ZONE",2015,95277,103646,8588,81625,107466,6775
"AMARA","BAHIR DAR SPECIAL ZONE",2016,101132,110829,9246,86635,114703,7275
"AMARA","BAHIR DAR SPECIAL ZONE",2017,107179,118493,9956,91819,122421,7811
"AMARA","BAHIR DAR SPECIAL ZONE",2018,113410,126644,10713,97177,130614,8378
"AMARA","BAHIR DAR SPECIAL ZONE",2019,119841,135280,11523,102711,139293,8980
"AMARA","BAHIR DAR SPECIAL ZONE",2020,126503,144372,12385,108436,148444,9615
"AMARA","EAST GOJJAM",2000,538091,409326,50613,519775,395432,43909
"AMARA","EAST GOJJAM",2001,550706,420148,51852,531764,404693,44837
"AMARA","EAST GOJJAM",2002,563306,431455,53155,543791,414378,45836
"AMARA","EAST GOJJAM",2003,575994,443029,54524,555938,424329,46889
"AMARA","EAST GOJJAM",2004,589075,454334,55971,568589,433966,48000
"AMARA","EAST GOJJAM",2005,603713,463994,57492,582577,442356,49158
"AMARA","EAST GOJJAM",2006,617362,474714,59103,595702,451922,50358
"AMARA","EAST GOJJAM",2007,630283,486484,60807,608182,462536,51649
"AMARA","EAST GOJJAM",2008,643163,498505,62593,620645,473287,53002
"AMARA","EAST GOJJAM",2009,655997,510748,64468,633101,484150,54430
"AMARA","EAST GOJJAM",2010,668665,523404,66411,645437,495267,55940
"AMARA","EAST GOJJAM",2011,680893,536199,68403,657380,506467,57488
"AMARA","EAST GOJJAM",2012,692978,548925,70471,669218,517528,59092
"AMARA","EAST GOJJAM",2013,704638,561973,72601,680687,528827,60751
"AMARA","EAST GOJJAM",2014,715938,575236,74782,691843,540250,62452
"AMARA","EAST GOJJAM",2015,726719,588807,77018,702532,551859,64178
"AMARA","EAST GOJJAM",2016,736886,602662,79308,712653,563714,65944
"AMARA","EAST GOJJAM",2017,746244,616784,81660,722007,575818,67740
"AMARA","EAST GOJJAM",2018,754760,631041,84039,730570,588027,69533
"AMARA","EAST GOJJAM",2019,762495,645310,86447,738347,600220,71334
"AMARA","EAST GOJJAM",2020,769537,659364,88888,745402,612283,73133
"AMARA","NORTH GONDAR",2000,712698,488087,53900,691151,527155,50236
"AMARA","NORTH GONDAR",2001,734300,504731,55509,711840,543881,51538
"AMARA","NORTH GONDAR",2002,756372,522270,57213,733028,561553,52942
"AMARA","NORTH GONDAR",2003,778990,540558,59016,754799,580048,54440
"AMARA","NORTH GONDAR",2004,802647,558889,60943,777731,598511,56013
"AMARA","NORTH GONDAR",2005,829034,575503,62988,802984,615591,57686
"AMARA","NORTH GONDAR",2006,854608,593901,65159,827582,634840,59434
"AMARA","NORTH GONDAR",2007,879697,614134,67486,851841,656156,61319
"AMARA","NORTH GONDAR",2008,905333,635180,69958,876637,678229,63319
"AMARA","NORTH GONDAR",2009,931564,657072,72557,902008,701082,65452
"AMARA","NORTH GONDAR",2010,958181,680092,75295,927796,724957,67702
"AMARA","NORTH GONDAR",2011,984886,703889,78140,953696,749586,70053
"AMARA","NORTH GONDAR",2012,1012151,728170,81117,980135,774624,72524
"AMARA","NORTH GONDAR",2013,1039565,753517,84219,1006756,800747,75104
"AMARA","NORTH GONDAR",2014,1067236,779796,87460,1033657,827805,77781
"AMARA","NORTH GONDAR",2015,1094932,807130,90826,1060645,855995,80562
"AMARA","NORTH GONDAR",2016,1122508,835649,94345,1087563,885395,83435
"AMARA","NORTH GONDAR",2017,1149631,865386,98011,1114096,916063,86423
"AMARA","NORTH GONDAR",2018,1176265,896186,101788,1140181,947869,89474
"AMARA","NORTH GONDAR",2019,1202461,927895,105698,1165843,980671,92587
"AMARA","NORTH GONDAR",2020,1228353,960294,109728,1191106,1014308,95772
"AMARA","NORTH SHEWA",2000,460061,365638,61832,456600,371820,52615
"AMARA","NORTH SHEWA",2001,466864,372167,62864,463114,377403,53279
"AMARA","NORTH SHEWA",2002,473492,378974,63949,469549,383248,54004
"AMARA","NORTH SHEWA",2003,480063,385898,65088,475924,389253,54785
"AMARA","NORTH SHEWA",2004,486820,392475,66303,482614,394847,55606
"AMARA","NORTH SHEWA",2005,494718,397639,67575,490372,399163,56468
"AMARA","NORTH SHEWA",2006,501668,403534,68913,497195,404443,57373
"AMARA","NORTH SHEWA",2007,507892,410157,70347,503306,410554,58345
"AMARA","NORTH SHEWA",2008,513956,416861,71848,509282,416646,59374
"AMARA","NORTH SHEWA",2009,519859,423645,73416,515125,422722,60471
"AMARA","NORTH SHEWA",2010,525491,430594,75053,520747,428935,61613
"AMARA","NORTH SHEWA",2011,530663,437568,76721,525946,435048,62788
"AMARA","NORTH SHEWA",2012,535605,444374,78436,530990,440886,64008
"AMARA","NORTH SHEWA",2013,540117,451313,80199,535633,446800,65257
"AMARA","NORTH SHEWA",2014,544243,458290,81986,539924,452732,66521
"AMARA","NORTH SHEWA",2015,547875,465356,83810,543748,458746,67795
"AMARA","NORTH SHEWA",2016,550964,472536,85667,547039,464845,69076
"AMARA","NORTH SHEWA",2017,553353,479803,87561,549639,471035,70385
"AMARA","NORTH SHEWA",2018,555066,487047,89446,551557,477197,71661
"AMARA","NORTH SHEWA",2019,556152,494159,91344,552844,483247,72924
"AMARA","NORTH SHEWA",2020,556718,500943,93250,553560,489056,74160
"AMARA","NORTH WELLO",2000,366016,289233,57012,363126,285017,45762
"AMARA","NORTH WELLO",2001,372913,295474,58168,369779,290337,46506
"AMARA","NORTH WELLO",2002,379701,301986,59386,376397,295920,47325
"AMARA","NORTH WELLO",2003,386511,308623,60664,383043,301652,48186
"AMARA","NORTH WELLO",2004,393490,315047,62013,389970,307122,49089
"AMARA","NORTH WELLO",2005,401348,320454,63420,397724,311720,50026
"AMARA","NORTH WELLO",2006,408559,326450,64888,404852,317059,51006
"AMARA","NORTH WELLO",2007,415274,333048,66466,411488,323042,52064
"AMARA","NORTH WELLO",2008,421886,339778,68122,418055,329063,53173
"AMARA","NORTH WELLO",2009,428404,346642,69855,424549,335139,54356
"AMARA","NORTH WELLO",2010,434727,353695,71665,430887,341388,55592
"AMARA","NORTH WELLO",2011,440683,360862,73520,436908,347627,56865
"AMARA","NORTH WELLO",2012,446455,367996,75444,442789,353705,58189
"AMARA","NORTH WELLO",2013,451901,375299,77414,448382,359922,59544
"AMARA","NORTH WELLO",2014,457074,382683,79438,453733,366192,60928
"AMARA","NORTH WELLO",2015,461917,390122,81505,458768,372580,62349
"AMARA","NORTH WELLO",2016,466307,397750,83610,463368,379107,63783
"AMARA","NORTH WELLO",2017,470134,405547,85760,467396,385779,65237
"AMARA","NORTH WELLO",2018,473412,413386,87920,470883,392487,66682
"AMARA","NORTH WELLO",2019,476194,421162,90113,473859,399150,68122
"AMARA","NORTH WELLO",2020,478552,428751,92331,476386,405627,69558
"AMARA","OROMIYA",2000,124633,91833,14624,123378,88509,11250
"AMARA","OROMIYA",2001,125907,93056,14798,124597,89439,11345
"AMARA","OROMIYA",2002,127126,94334,14985,125782,90419,11447
"AMARA","OROMIYA",2003,128310,95626,15179,126935,91420,11570
"AMARA","OROMIYA",2004,129518,96811,15393,128148,92313,11693
"AMARA","OROMIYA",2005,130977,97621,15625,129587,92909,11829
"AMARA","OROMIYA",2006,132185,98606,15871,130783,93717,11974
"AMARA","OROMIYA",2007,133192,99764,16140,131792,94696,12134
"AMARA","OROMIYA",2008,134129,100929,16423,132743,95663,12296
"AMARA","OROMIYA",2009,135014,102110,16714,133640,96625,12481
"AMARA","OROMIYA",2010,135805,103331,17018,134453,97607,12665
"AMARA","OROMIYA",2011,136463,104543,17318,135145,98563,12858
"AMARA","OROMIYA",2012,137040,105705,17623,135765,99457,13053
"AMARA","OROMIYA",2013,137492,106883,17937,136276,100352,13249
"AMARA","OROMIYA",2014,137848,108048,18253,136694,101238,13454
"AMARA","OROMIYA",2015,138085,109185,18582,136998,102122,13652
"AMARA","OROMIYA",2016,138172,110338,18915,137157,103013,13851
"AMARA","OROMIYA",2017,138081,111502,19251,137135,103916,14049
"AMARA","OROMIYA",2018,137815,112643,19584,136943,104796,14238
"AMARA","OROMIYA",2019,137389,113739,19910,136585,105640,14424
"AMARA","OROMIYA",2020,136824,114770,20226,136076,106418,14597
"AMARA","SOUTH GONDAR",2000,533985,388765,52744,533365,397638,49520
"AMARA","SOUTH GONDAR",2001,542655,396221,53671,541806,404093,50200
"AMARA","SOUTH GONDAR",2002,551167,404036,54654,550184,410887,50952
"AMARA","SOUTH GONDAR",2003,559647,411984,55689,558561,417844,51751
"AMARA","SOUTH GONDAR",2004,568342,419618,56795,567297,424415,52595
"AMARA","SOUTH GONDAR",2005,578241,425791,57963,577180,429707,53478
"AMARA","SOUTH GONDAR",2006,587157,432798,59194,586116,436025,54397
"AMARA","SOUTH GONDAR",2007,595355,440647,60522,594315,443257,55393
"AMARA","SOUTH GONDAR",2008,603372,448658,61916,602401,450538,56457
"AMARA","SOUTH GONDAR",2009,611244,456821,63375,610367,457892,57574
"AMARA","SOUTH GONDAR",2010,618851,465190,64897,618124,465482,58766
"AMARA","SOUTH GONDAR",2011,625944,473718,66443,625423,473058,59978
"AMARA","SOUTH GONDAR",2012,632795,482176,68045,632530,480423,61243
"AMARA","SOUTH GONDAR",2013,639201,490855,69688,639247,487967,62533
"AMARA","SOUTH GONDAR",2014,645247,499611,71375,645651,495564,63857
"AMARA","SOUTH GONDAR",2015,650881,508447,73106,651665,503259,65201
"AMARA","SOUTH GONDAR",2016,655931,517515,74874,657098,511175,66572
"AMARA","SOUTH GONDAR",2017,660248,526786,76685,661791,519315,67949
"AMARA","SOUTH GONDAR",2018,663846,536142,78521,665771,527530,69321
"AMARA","SOUTH GONDAR",2019,666781,545471,80386,669067,535709,70677
"AMARA","SOUTH GONDAR",2020,669156,554659,82266,671737,543713,72028
"AMARA","SOUTH WELLO",2000,620633,509017,103765,609845,483922,80582
"AMARA","SOUTH WELLO",2001,630297,518505,105490,618924,491583,81607
"AMARA","SOUTH WELLO",2002,639772,528448,107334,627957,499653,82741
"AMARA","SOUTH WELLO",2003,649266,538619,109259,637007,507968,83950
"AMARA","SOUTH WELLO",2004,659050,548377,111324,646508,515844,85240
"AMARA","SOUTH WELLO",2005,670290,556368,113501,657406,522297,86592
"AMARA","SOUTH WELLO",2006,680408,565419,115799,667204,529985,88005
"AMARA","SOUTH WELLO",2007,689688,575521,118299,676146,538746,89556
"AMARA","SOUTH WELLO",2008,698799,585845,120910,684973,547599,91185
"AMARA","SOUTH WELLO",2009,707776,596378,123645,693711,556531,92918
"AMARA","SOUTH WELLO",2010,716504,607207,126511,702266,565730,94762
"AMARA","SOUTH WELLO",2011,724634,618239,129422,710305,574951,96653
"AMARA","SOUTH WELLO",2012,732469,629209,132426,718145,583983,98610
"AMARA","SOUTH WELLO",2013,739794,640508,135527,725532,593262,100622
"AMARA","SOUTH WELLO",2014,746691,651959,138717,732557,602666,102692
"AMARA","SOUTH WELLO",2015,753078,663608,142005,739094,612257,104800
"AMARA","SOUTH WELLO",2016,758783,675564,145370,744965,622123,106942
"AMARA","SOUTH WELLO",2017,763642,687797,148823,749992,632249,109119
"AMARA","SOUTH WELLO",2018,767667,700148,152306,754197,642500,111273
"AMARA","SOUTH WELLO",2019,770942,712476,155814,757633,652716,113426
"AMARA","SOUTH WELLO",2020,773606,724559,159346,760409,662734,115556
"AMARA","WAGHEMIRA",2000,103078,72679,10376,100564,72734,9354
"AMARA","WAGHEMIRA",2001,106260,75115,10713,103653,74955,9623
"AMARA","WAGHEMIRA",2002,109476,77670,11060,106783,77278,9906
"AMARA","WAGHEMIRA",2003,112746,80305,11426,109980,79680,10206
"AMARA","WAGHEMIRA",2004,116120,82924,11813,113305,82070,10526
"AMARA","WAGHEMIRA",2005,119795,85313,12224,116889,84281,10853
"AMARA","WAGHEMIRA",2006,123339,87912,12654,120370,86733,11200
"AMARA","WAGHEMIRA",2007,126802,90731,13112,123783,89399,11571
"AMARA","WAGHEMIRA",2008,130280,93640,13592,127223,92138,11958
"AMARA","WAGHEMIRA",2009,133788,96648,14096,130695,94939,12368
"AMARA","WAGHEMIRA",2010,137311,99772,14628,134189,97806,12804
"AMARA","WAGHEMIRA",2011,140769,102976,15179,137630,100746,13255
"AMARA","WAGHEMIRA",2012,144217,106231,15743,141064,103709,13721
"AMARA","WAGHEMIRA",2013,147624,109593,16338,144472,106757,14206
"AMARA","WAGHEMIRA",2014,151002,113022,16948,147848,109869,14702
"AMARA","WAGHEMIRA",2015,154336,116500,17583,151197,113055,15221
"AMARA","WAGHEMIRA",2016,157573,120103,18236,154457,116339,15749
"AMARA","WAGHEMIRA",2017,160671,123814,18908,157583,119704,16292
"AMARA","WAGHEMIRA",2018,163620,127607,19598,160571,123143,16840
"AMARA","WAGHEMIRA",2019,166438,131444,20304,163422,126616,17396
"AMARA","WAGHEMIRA",2020,169120,135325,21026,166135,130095,17963
"AMARA","WEST GOJJAM",2000,563644,409599,37275,554781,413531,35170
"AMARA","WEST GOJJAM",2001,571998,416445,37802,562836,419345,35552
"AMARA","WEST GOJJAM",2002,580477,423812,38379,571072,425649,36008
"AMARA","WEST GOJJAM",2003,589183,431509,39000,579555,432329,36495
"AMARA","WEST GOJJAM",2004,598441,438988,39686,588716,438770,37046
"AMARA","WEST GOJJAM",2005,609452,444906,40443,599429,444074,37634
"AMARA","WEST GOJJAM",2006,619654,452018,41257,609418,450701,38265
"AMARA","WEST GOJJAM",2007,629336,460301,42161,618955,458557,38972
"AMARA","WEST GOJJAM",2008,639229,468949,43125,628723,466704,39747
"AMARA","WEST GOJJAM",2009,649398,477967,44153,638774,475111,40584
"AMARA","WEST GOJJAM",2010,659736,487485,45251,649038,483916,41491
"AMARA","WEST GOJJAM",2011,669966,497341,46378,659230,493038,42446
"AMARA","WEST GOJJAM",2012,680408,507314,47579,669668,502280,43453
"AMARA","WEST GOJJAM",2013,690833,517815,48827,680126,511989,44510
"AMARA","WEST GOJJAM",2014,701318,528774,50129,690682,522086,45619
"AMARA","WEST GOJJAM",2015,711706,540338,51484,701184,532696,46767
"AMARA","WEST GOJJAM",2016,721986,552445,52911,711594,543848,47970
"AMARA","WEST GOJJAM",2017,731984,565138,54397,721743,555547,49216
"AMARA","WEST GOJJAM",2018,741673,578336,55944,731600,567763,50494
"AMARA","WEST GOJJAM",2019,751124,591929,57542,741198,580369,51804
"AMARA","WEST GOJJAM",2020,760436,605755,59190,750606,593301,53142
"BINSHANGUL GUMUZ","ASOSSA",2000,67541,48575,4081,67060,51878,4890
"BINSHANGUL GUMUZ","ASOSSA",2001,70559,50880,4262,70051,54175,5095
"BINSHANGUL GUMUZ","ASOSSA",2002,73687,53338,4452,73161,56626,5315
"BINSHANGUL GUMUZ","ASOSSA",2003,76940,55928,4660,76404,59203,5555
"BINSHANGUL GUMUZ","ASOSSA",2004,80372,58580,4884,79837,61837,5806
"BINSHANGUL GUMUZ","ASOSSA",2005,84159,61103,5119,83596,64398,6073
"BINSHANGUL GUMUZ","ASOSSA",2006,87949,63884,5369,87372,67229,6354
"BINSHANGUL GUMUZ","ASOSSA",2007,91778,66923,5642,91205,70334,6666
"BINSHANGUL GUMUZ","ASOSSA",2008,95748,70116,5934,95190,73581,6993
"BINSHANGUL GUMUZ","ASOSSA",2009,99880,73474,6240,99337,76975,7342
"BINSHANGUL GUMUZ","ASOSSA",2010,104165,77012,6577,103641,80525,7721
"BINSHANGUL GUMUZ","ASOSSA",2011,108547,80713,6926,108050,84242,8116
"BINSHANGUL GUMUZ","ASOSSA",2012,113085,84556,7295,112616,88098,8541
"BINSHANGUL GUMUZ","ASOSSA",2013,117741,88614,7687,117312,92146,8990
"BINSHANGUL GUMUZ","ASOSSA",2014,122517,92867,8098,122140,96392,9458
