"year","year_month","admin1","admin2","mean.rainfall","rainfall_lag"
2012,"2012-05","Addis Ababa","Addis Ababa",39.946088185,103.205501852
2012,"2012-06","Addis Ababa","Addis Ababa",88.322814642,39.946088185
2012,"2012-07","Addis Ababa","Addis Ababa",283.0116803,88.322814642
2012,"2012-08","Addis Ababa","Addis Ababa",289.16470595,283.0116803
2012,"2012-09","Addis Ababa","Addis Ababa",172.42519577,289.16470595
2012,"2012-10","Addis Ababa","Addis Ababa",12.5477215129,172.42519577
2012,"2012-11","Addis Ababa","Addis Ababa",5.2978498848,12.5477215129
2012,"2012-12","Addis Ababa","Addis Ababa",12.9908568864,5.2978498848
2013,"2013-01","Addis Ababa","Addis Ababa",8.5906523905,NA
2013,"2013-02","Addis Ababa","Addis Ababa",8.803491931,8.5906523905
2013,"2013-03","Addis Ababa","Addis Ababa",45.943289741,8.803491931
2013,"2013-04","Addis Ababa","Addis Ababa",83.862196858,45.943289741
2013,"2013-05","Addis Ababa","Addis Ababa",58.820546294,83.862196858
2013,"2013-06","Addis Ababa","Addis Ababa",125.72472019,58.820546294
2013,"2013-07","Addis Ababa","Addis Ababa",272.82024249,125.72472019
2013,"2013-08","Addis Ababa","Addis Ababa",273.18806345,272.82024249
2013,"2013-09","Addis Ababa","Addis Ababa",148.48811582,273.18806345
2013,"2013-10","Addis Ababa","Addis Ababa",56.915132765,148.48811582
2013,"2013-11","Addis Ababa","Addis Ababa",8.3679957726,56.915132765
2013,"2013-12","Addis Ababa","Addis Ababa",4.9052483805,8.3679957726
2014,"2014-01","Addis Ababa","Addis Ababa",8.8222125518,NA
2014,"2014-02","Addis Ababa","Addis Ababa",26.637983583,8.8222125518
2014,"2014-03","Addis Ababa","Addis Ababa",50.932470867,26.637983583
2014,"2014-04","Addis Ababa","Addis Ababa",42.035360523,50.932470867
2014,"2014-05","Addis Ababa","Addis Ababa",67.538827133,42.035360523
2014,"2014-06","Addis Ababa","Addis Ababa",56.941388562,67.538827133
2014,"2014-07","Addis Ababa","Addis Ababa",171.59035219,56.941388562
2014,"2014-08","Addis Ababa","Addis Ababa",228.12431979,171.59035219
2014,"2014-09","Addis Ababa","Addis Ababa",129.57158624,228.12431979
2014,"2014-10","Addis Ababa","Addis Ababa",33.856143148,129.57158624
2014,"2014-11","Addis Ababa","Addis Ababa",4.3122098164,33.856143148
2014,"2014-12","Addis Ababa","Addis Ababa",8.9304060349,4.3122098164
2015,"2015-01","Addis Ababa","Addis Ababa",7.3610995296,NA
2015,"2015-02","Addis Ababa","Addis Ababa",21.286183727,7.3610995296
2015,"2015-03","Addis Ababa","Addis Ababa",48.613011343,21.286183727
2015,"2015-04","Addis Ababa","Addis Ababa",61.241063056,48.613011343
2015,"2015-05","Addis Ababa","Addis Ababa",85.139699915,61.241063056
2015,"2015-06","Addis Ababa","Addis Ababa",89.012434363,85.139699915
2015,"2015-07","Addis Ababa","Addis Ababa",156.47937507,89.012434363
2015,"2015-08","Addis Ababa","Addis Ababa",233.2218607,156.47937507
2015,"2015-09","Addis Ababa","Addis Ababa",47.884960857,233.2218607
2015,"2015-10","Addis Ababa","Addis Ababa",14.7430178784,47.884960857
2015,"2015-11","Addis Ababa","Addis Ababa",5.9795292102,14.7430178784
2015,"2015-12","Addis Ababa","Addis Ababa",4.7795172692,5.9795292102
2016,"2016-01","Addis Ababa","Addis Ababa",21.818371899,NA
2016,"2016-02","Addis Ababa","Addis Ababa",24.453764389,21.818371899
2016,"2016-03","Addis Ababa","Addis Ababa",21.7065396,24.453764389
2016,"2016-04","Addis Ababa","Addis Ababa",108.278897632,21.7065396
2016,"2016-05","Addis Ababa","Addis Ababa",207.82572521,108.278897632
2016,"2016-06","Addis Ababa","Addis Ababa",106.386599458,207.82572521
2016,"2016-07","Addis Ababa","Addis Ababa",305.67040968,106.386599458
2016,"2016-08","Addis Ababa","Addis Ababa",220.32294553,305.67040968
2016,"2016-09","Addis Ababa","Addis Ababa",146.51382654,220.32294553
2016,"2016-10","Addis Ababa","Addis Ababa",19.331752668,146.51382654
2016,"2016-11","Addis Ababa","Addis Ababa",7.2618458213,19.331752668
2016,"2016-12","Addis Ababa","Addis Ababa",4.7902337449,7.2618458213
2017,"2017-01","Addis Ababa","Addis Ababa",8.6730711102,NA
2017,"2017-02","Addis Ababa","Addis Ababa",29.047337585,8.6730711102
2017,"2017-03","Addis Ababa","Addis Ababa",58.587551277,29.047337585
2017,"2017-04","Addis Ababa","Addis Ababa",29.644445553,58.587551277
2017,"2017-05","Addis Ababa","Addis Ababa",88.354196213,29.644445553
2017,"2017-06","Addis Ababa","Addis Ababa",80.57998944,88.354196213
2017,"2017-07","Addis Ababa","Addis Ababa",366.6854888,80.57998944
2017,"2017-08","Addis Ababa","Addis Ababa",336.11415554,366.6854888
2017,"2017-09","Addis Ababa","Addis Ababa",247.20712377,336.11415554
2017,"2017-10","Addis Ababa","Addis Ababa",11.5366673763,247.20712377
2017,"2017-11","Addis Ababa","Addis Ababa",4.8283157847,11.5366673763
2017,"2017-12","Addis Ababa","Addis Ababa",5.2265225136,4.8283157847
2018,"2018-01","Addis Ababa","Addis Ababa",9.5234598817,NA
2018,"2018-02","Addis Ababa","Addis Ababa",45.220641823,9.5234598817
2018,"2018-03","Addis Ababa","Addis Ababa",30.967903323,45.220641823
2018,"2018-04","Addis Ababa","Addis Ababa",113.39411635,30.967903323
2018,"2018-05","Addis Ababa","Addis Ababa",66.533113294,113.39411635
2018,"2018-06","Addis Ababa","Addis Ababa",160.05246416,66.533113294
2018,"2018-07","Addis Ababa","Addis Ababa",287.76402273,160.05246416
2018,"2018-08","Addis Ababa","Addis Ababa",318.80707443,287.76402273
2018,"2018-09","Addis Ababa","Addis Ababa",76.744802557,318.80707443
2018,"2018-10","Addis Ababa","Addis Ababa",23.83504552,76.744802557
2018,"2018-11","Addis Ababa","Addis Ababa",12.5099329147,23.83504552
2018,"2018-12","Addis Ababa","Addis Ababa",5.2264526583,12.5099329147
2019,"2019-01","Addis Ababa","Addis Ababa",8.1406476149,NA
2019,"2019-02","Addis Ababa","Addis Ababa",10.2906581535,8.1406476149
2019,"2019-03","Addis Ababa","Addis Ababa",50.046339555,10.2906581535
2019,"2019-04","Addis Ababa","Addis Ababa",100.622326888,50.046339555
2019,"2019-05","Addis Ababa","Addis Ababa",56.681836318,100.622326888
2019,"2019-06","Addis Ababa","Addis Ababa",120.84404173,56.681836318
2019,"2019-07","Addis Ababa","Addis Ababa",318.97098186,120.84404173
2019,"2019-08","Addis Ababa","Addis Ababa",287.60485293,318.97098186
2019,"2019-09","Addis Ababa","Addis Ababa",301.29571597,287.60485293
2019,"2019-10","Addis Ababa","Addis Ababa",86.623851151,301.29571597
2019,"2019-11","Addis Ababa","Addis Ababa",23.591466914,86.623851151
2019,"2019-12","Addis Ababa","Addis Ababa",11.5295560237,23.591466914
1981,"1981-01","Afar","Zone  02",5.789468046,NA
1981,"1981-02","Afar","Zone  02",4.125975128,5.789468046
1981,"1981-03","Afar","Zone  02",48.99603636,4.125975128
1981,"1981-04","Afar","Zone  02",30.79814711,48.99603636
1981,"1981-05","Afar","Zone  02",10.77586121,30.79814711
1981,"1981-06","Afar","Zone  02",1.397943719,10.77586121
1981,"1981-07","Afar","Zone  02",61.05529199,1.397943719
1981,"1981-08","Afar","Zone  02",52.46429665,61.05529199
1981,"1981-09","Afar","Zone  02",13.23645055,52.46429665
1981,"1981-10","Afar","Zone  02",7.213134527,13.23645055
1981,"1981-11","Afar","Zone  02",6.221058456,7.213134527
1981,"1981-12","Afar","Zone  02",6.142610167,6.221058456
1982,"1982-01","Afar","Zone  02",18.61037165,NA
1982,"1982-02","Afar","Zone  02",19.00359253,18.61037165
1982,"1982-03","Afar","Zone  02",43.53280332,19.00359253
1982,"1982-04","Afar","Zone  02",53.18423268,43.53280332
1982,"1982-05","Afar","Zone  02",32.87048926,53.18423268
1982,"1982-06","Afar","Zone  02",2.117960811,32.87048926
1982,"1982-07","Afar","Zone  02",19.93077788,2.117960811
1982,"1982-08","Afar","Zone  02",36.34760651,19.93077788
1982,"1982-09","Afar","Zone  02",16.77387365,36.34760651
1982,"1982-10","Afar","Zone  02",7.05123462,16.77387365
1982,"1982-11","Afar","Zone  02",10.0598563,7.05123462
1982,"1982-12","Afar","Zone  02",8.464830359,10.0598563
1983,"1983-01","Afar","Zone  02",12.07095717,NA
1983,"1983-02","Afar","Zone  02",8.672525404,12.07095717
1983,"1983-03","Afar","Zone  02",10.19975438,8.672525404
1983,"1983-04","Afar","Zone  02",53.22894987,10.19975438
1983,"1983-05","Afar","Zone  02",45.39070152,53.22894987
1983,"1983-06","Afar","Zone  02",2.979634942,45.39070152
1983,"1983-07","Afar","Zone  02",31.2750616,2.979634942
1983,"1983-08","Afar","Zone  02",43.2924599,31.2750616
1983,"1983-09","Afar","Zone  02",12.14025006,43.2924599
1983,"1983-10","Afar","Zone  02",4.193989693,12.14025006
1983,"1983-11","Afar","Zone  02",13.25692393,4.193989693
1983,"1983-12","Afar","Zone  02",6.978208596,13.25692393
1984,"1984-01","Afar","Zone  02",11.39593918,NA
1984,"1984-02","Afar","Zone  02",5.130718773,11.39593918
1984,"1984-03","Afar","Zone  02",17.13090337,5.130718773
1984,"1984-04","Afar","Zone  02",13.4661809,17.13090337
1984,"1984-05","Afar","Zone  02",24.18304282,13.4661809
1984,"1984-06","Afar","Zone  02",2.272599148,24.18304282
1984,"1984-07","Afar","Zone  02",21.41589511,2.272599148
1984,"1984-08","Afar","Zone  02",18.72171508,21.41589511
1984,"1984-09","Afar","Zone  02",17.89578232,18.72171508
1984,"1984-10","Afar","Zone  02",2.634444249,17.89578232
1984,"1984-11","Afar","Zone  02",10.9691192,2.634444249
1984,"1984-12","Afar","Zone  02",13.06288163,10.9691192
1985,"1985-01","Afar","Zone  02",18.3586366,NA
1985,"1985-02","Afar","Zone  02",8.805818055,18.3586366
1985,"1985-03","Afar","Zone  02",24.84511585,8.805818055
1985,"1985-04","Afar","Zone  02",121.9709996,24.84511585
1985,"1985-05","Afar","Zone  02",23.19031969,121.9709996
1985,"1985-06","Afar","Zone  02",2.588081203,23.19031969
1985,"1985-07","Afar","Zone  02",26.08800349,2.588081203
1985,"1985-08","Afar","Zone  02",38.69179267,26.08800349
1985,"1985-09","Afar","Zone  02",16.4600365,38.69179267
1985,"1985-10","Afar","Zone  02",3.992293908,16.4600365
1985,"1985-11","Afar","Zone  02",8.150438449,3.992293908
1985,"1985-12","Afar","Zone  02",8.046697095,8.150438449
1986,"1986-01","Afar","Zone  02",11.93082284,NA
1986,"1986-02","Afar","Zone  02",10.01747196,11.93082284
1986,"1986-03","Afar","Zone  02",11.91214955,10.01747196
1986,"1986-04","Afar","Zone  02",79.76088088,11.91214955
1986,"1986-05","Afar","Zone  02",19.47947975,79.76088088
1986,"1986-06","Afar","Zone  02",10.97794365,19.47947975
1986,"1986-07","Afar","Zone  02",52.47934011,10.97794365
1986,"1986-08","Afar","Zone  02",42.95128091,52.47934011
1986,"1986-09","Afar","Zone  02",23.7925479,42.95128091
1986,"1986-10","Afar","Zone  02",2.768819631,23.7925479
1986,"1986-11","Afar","Zone  02",6.878016249,2.768819631
1986,"1986-12","Afar","Zone  02",7.883517423,6.878016249
1987,"1987-01","Afar","Zone  02",11.89079238,NA
1987,"1987-02","Afar","Zone  02",7.934343628,11.89079238
1987,"1987-03","Afar","Zone  02",38.01795498,7.934343628
1987,"1987-04","Afar","Zone  02",56.82494185,38.01795498
1987,"1987-05","Afar","Zone  02",47.81150526,56.82494185
1987,"1987-06","Afar","Zone  02",3.19545645,47.81150526
1987,"1987-07","Afar","Zone  02",18.81732255,3.19545645
1987,"1987-08","Afar","Zone  02",53.86680491,18.81732255
1987,"1987-09","Afar","Zone  02",12.0424733,53.86680491
1987,"1987-10","Afar","Zone  02",6.370943583,12.0424733
1987,"1987-11","Afar","Zone  02",6.863494066,6.370943583
1987,"1987-12","Afar","Zone  02",8.192203951,6.863494066
1988,"1988-01","Afar","Zone  02",11.80695722,NA
1988,"1988-02","Afar","Zone  02",24.76956568,11.80695722
1988,"1988-03","Afar","Zone  02",6.933492363,24.76956568
1988,"1988-04","Afar","Zone  02",47.02463118,6.933492363
1988,"1988-05","Afar","Zone  02",9.27727871,47.02463118
1988,"1988-06","Afar","Zone  02",2.620083711,9.27727871
1988,"1988-07","Afar","Zone  02",90.46520721,2.620083711
1988,"1988-08","Afar","Zone  02",70.50705497,90.46520721
1988,"1988-09","Afar","Zone  02",28.49089626,70.50705497
1988,"1988-10","Afar","Zone  02",6.682924216,28.49089626
1988,"1988-11","Afar","Zone  02",7.605944119,6.682924216
1988,"1988-12","Afar","Zone  02",7.379094676,7.605944119
1989,"1989-01","Afar","Zone  02",15.75482064,NA
1989,"1989-02","Afar","Zone  02",11.83014317,15.75482064
1989,"1989-03","Afar","Zone  02",36.02471153,11.83014317
1989,"1989-04","Afar","Zone  02",53.96735354,36.02471153
1989,"1989-05","Afar","Zone  02",11.27505586,53.96735354
1989,"1989-06","Afar","Zone  02",3.388264894,11.27505586
1989,"1989-07","Afar","Zone  02",28.58814887,3.388264894
1989,"1989-08","Afar","Zone  02",31.92005578,28.58814887
1989,"1989-09","Afar","Zone  02",12.42859042,31.92005578
1989,"1989-10","Afar","Zone  02",3.774313154,12.42859042
1989,"1989-11","Afar","Zone  02",7.773774658,3.774313154
1989,"1989-12","Afar","Zone  02",14.25562791,7.773774658
1990,"1990-01","Afar","Zone  02",12.34527271,NA
1990,"1990-02","Afar","Zone  02",25.45901307,12.34527271
1990,"1990-03","Afar","Zone  02",30.12767048,25.45901307
1990,"1990-04","Afar","Zone  02",44.26086557,30.12767048
1990,"1990-05","Afar","Zone  02",6.108821678,44.26086557
1990,"1990-06","Afar","Zone  02",2.882907669,6.108821678
1990,"1990-07","Afar","Zone  02",44.54853544,2.882907669
1990,"1990-08","Afar","Zone  02",16.01374935,44.54853544
1990,"1990-09","Afar","Zone  02",16.56543064,16.01374935
1990,"1990-10","Afar","Zone  02",3.562412243,16.56543064
1990,"1990-11","Afar","Zone  02",7.706793566,3.562412243
1990,"1990-12","Afar","Zone  02",8.098062753,7.706793566
1991,"1991-01","Afar","Zone  02",12.60792498,NA
1991,"1991-02","Afar","Zone  02",7.599283217,12.60792498
1991,"1991-03","Afar","Zone  02",29.9863683,7.599283217
1991,"1991-04","Afar","Zone  02",24.1614934,29.9863683
1991,"1991-05","Afar","Zone  02",20.90213715,24.1614934
1991,"1991-06","Afar","Zone  02",3.58153436,20.90213715
1991,"1991-07","Afar","Zone  02",29.63153847,3.58153436
1991,"1991-08","Afar","Zone  02",26.09043677,29.63153847
1991,"1991-09","Afar","Zone  02",10.71322539,26.09043677
1991,"1991-10","Afar","Zone  02",8.724708849,10.71322539
1991,"1991-11","Afar","Zone  02",7.967832739,8.724708849
1991,"1991-12","Afar","Zone  02",11.03665696,7.967832739
1992,"1992-01","Afar","Zone  02",19.59650274,NA
1992,"1992-02","Afar","Zone  02",6.879385445,19.59650274
1992,"1992-03","Afar","Zone  02",29.18999449,6.879385445
1992,"1992-04","Afar","Zone  02",18.07907574,29.18999449
1992,"1992-05","Afar","Zone  02",30.11732715,18.07907574
1992,"1992-06","Afar","Zone  02",2.082323454,30.11732715
1992,"1992-07","Afar","Zone  02",25.50217885,2.082323454
1992,"1992-08","Afar","Zone  02",84.90786453,25.50217885
1992,"1992-09","Afar","Zone  02",12.42551152,84.90786453
1992,"1992-10","Afar","Zone  02",8.213168003,12.42551152
1992,"1992-11","Afar","Zone  02",19.8048061,8.213168003
1992,"1992-12","Afar","Zone  02",15.4312389,19.8048061
1993,"1993-01","Afar","Zone  02",24.08829235,NA
1993,"1993-02","Afar","Zone  02",11.09962372,24.08829235
1993,"1993-03","Afar","Zone  02",40.43372766,11.09962372
1993,"1993-04","Afar","Zone  02",139.0981574,40.43372766
1993,"1993-05","Afar","Zone  02",50.30915616,139.0981574
1993,"1993-06","Afar","Zone  02",4.931532543,50.30915616
1993,"1993-07","Afar","Zone  02",35.26929787,4.931532543
1993,"1993-08","Afar","Zone  02",33.67637427,35.26929787
1993,"1993-09","Afar","Zone  02",15.03072202,33.67637427
1993,"1993-10","Afar","Zone  02",7.548447447,15.03072202
1993,"1993-11","Afar","Zone  02",6.832570703,7.548447447
1993,"1993-12","Afar","Zone  02",7.261413634,6.832570703
1994,"1994-01","Afar","Zone  02",11.24968819,NA
1994,"1994-02","Afar","Zone  02",8.27323664,11.24968819
1994,"1994-03","Afar","Zone  02",16.26793011,8.27323664
1994,"1994-04","Afar","Zone  02",40.87370302,16.26793011
1994,"1994-05","Afar","Zone  02",13.93762721,40.87370302
1994,"1994-06","Afar","Zone  02",6.32816565,13.93762721
1994,"1994-07","Afar","Zone  02",52.73230901,6.32816565
1994,"1994-08","Afar","Zone  02",84.9822631,52.73230901
1994,"1994-09","Afar","Zone  02",25.61798329,84.9822631
1994,"1994-10","Afar","Zone  02",2.497652807,25.61798329
1994,"1994-11","Afar","Zone  02",10.16316341,2.497652807
1994,"1994-12","Afar","Zone  02",8.325420084,10.16316341
1995,"1995-01","Afar","Zone  02",11.29168516,NA
1995,"1995-02","Afar","Zone  02",12.33945542,11.29168516
1995,"1995-03","Afar","Zone  02",43.07042728,12.33945542
1995,"1995-04","Afar","Zone  02",70.78056134,43.07042728
1995,"1995-05","Afar","Zone  02",38.18629484,70.78056134
1995,"1995-06","Afar","Zone  02",2.776440597,38.18629484
1995,"1995-07","Afar","Zone  02",66.82376347,2.776440597
1995,"1995-08","Afar","Zone  02",63.39965414,66.82376347
1995,"1995-09","Afar","Zone  02",17.94682947,63.39965414
1995,"1995-10","Afar","Zone  02",3.5150767,17.94682947
1995,"1995-11","Afar","Zone  02",6.694653488,3.5150767
1995,"1995-12","Afar","Zone  02",19.88321805,6.694653488
1996,"1996-01","Afar","Zone  02",13.29655075,NA
1996,"1996-02","Afar","Zone  02",6.515262017,13.29655075
1996,"1996-03","Afar","Zone  02",56.02184592,6.515262017
1996,"1996-04","Afar","Zone  02",64.00175992,56.02184592
1996,"1996-05","Afar","Zone  02",60.97240374,64.00175992
1996,"1996-06","Afar","Zone  02",6.170885525,60.97240374
1996,"1996-07","Afar","Zone  02",37.46363859,6.170885525
1996,"1996-08","Afar","Zone  02",74.11304022,37.46363859
1996,"1996-09","Afar","Zone  02",15.83559795,74.11304022
1996,"1996-10","Afar","Zone  02",2.679345799,15.83559795
1996,"1996-11","Afar","Zone  02",23.76813288,2.679345799
1996,"1996-12","Afar","Zone  02",9.16649195,23.76813288
1997,"1997-01","Afar","Zone  02",13.73514018,NA
1997,"1997-02","Afar","Zone  02",6.340680667,13.73514018
1997,"1997-03","Afar","Zone  02",31.28870669,6.340680667
1997,"1997-04","Afar","Zone  02",41.6570764,31.28870669
1997,"1997-05","Afar","Zone  02",14.94650427,41.6570764
1997,"1997-06","Afar","Zone  02",5.146604413,14.94650427
1997,"1997-07","Afar","Zone  02",41.64073978,5.146604413
1997,"1997-08","Afar","Zone  02",32.4998967,41.64073978
1997,"1997-09","Afar","Zone  02",15.63827015,32.4998967
1997,"1997-10","Afar","Zone  02",22.89847767,15.63827015
1997,"1997-11","Afar","Zone  02",20.96196667,22.89847767
1997,"1997-12","Afar","Zone  02",7.291841064,20.96196667
1998,"1998-01","Afar","Zone  02",18.17227289,NA
1998,"1998-02","Afar","Zone  02",10.4907547,18.17227289
1998,"1998-03","Afar","Zone  02",17.73102351,10.4907547
1998,"1998-04","Afar","Zone  02",23.71569693,17.73102351
1998,"1998-05","Afar","Zone  02",19.74687806,23.71569693
1998,"1998-06","Afar","Zone  02",3.240967036,19.74687806
1998,"1998-07","Afar","Zone  02",71.39177277,3.240967036
1998,"1998-08","Afar","Zone  02",116.1495011,71.39177277
1998,"1998-09","Afar","Zone  02",34.50995883,116.1495011
1998,"1998-10","Afar","Zone  02",11.06589358,34.50995883
1998,"1998-11","Afar","Zone  02",6.882325653,11.06589358
1998,"1998-12","Afar","Zone  02",7.638384932,6.882325653
1999,"1999-01","Afar","Zone  02",19.20278832,NA
1999,"1999-02","Afar","Zone  02",5.268804328,19.20278832
1999,"1999-03","Afar","Zone  02",11.47668684,5.268804328
1999,"1999-04","Afar","Zone  02",15.25140985,11.47668684
1999,"1999-05","Afar","Zone  02",6.501204204,15.25140985
1999,"1999-06","Afar","Zone  02",3.782276538,6.501204204
1999,"1999-07","Afar","Zone  02",47.89049492,3.782276538
1999,"1999-08","Afar","Zone  02",80.60343719,47.89049492
1999,"1999-09","Afar","Zone  02",20.94289261,80.60343719
1999,"1999-10","Afar","Zone  02",12.21318618,20.94289261
1999,"1999-11","Afar","Zone  02",7.158612019,12.21318618
1999,"1999-12","Afar","Zone  02",7.81944928,7.158612019
2000,"2000-01","Afar","Zone  02",11.46642863,NA
2000,"2000-02","Afar","Zone  02",4.663991721,11.46642863
2000,"2000-03","Afar","Zone  02",8.510398812,4.663991721
2000,"2000-04","Afar","Zone  02",39.14123332,8.510398812
2000,"2000-05","Afar","Zone  02",21.84573947,39.14123332
